Route_Distance_km,Weight_kg,Transport_Mode,Fuel_Type,Fuel_Consumption_L,CO2_Emissions,Region,Delivery_Time_days,Cost_USD,High_Emission_Flag,Fuel_Efficiency,Cost_Efficiency
502.865,2030.35,1,1,434.32,653.55,1,4.7,803.66,0,1.2996529625316344,0.0007871364684388583
619.99,1158.95,3,3,379.22,861.58,3,7.1,1034.5,0,1.389667552869118,0.0014397301864432328
933.0,2316.66,3,1,368.17,1216.62,3,1.4,1158.02,1,1.3039871242873833,0.0005357622579453084
266.26,1506.2,1,0,347.71500000000003,1195.2,0,2.4,422.85,0,4.488845320782494,0.001054381467763077
391.18,2035.49,0,0,378.54,627.52,3,7.7,803.66,0,1.604171951424614,0.0010093150231687744
425.71,1532.31,3,0,500.54,453.32,1,4.1,657.48,0,1.0648563326006828,0.001007910706925204
581.0,1447.57,1,0,308.66,898.28,2,5.8,1344.39,0,1.5460929165904833,0.0015984886868856563
466.24,2984.18,1,2,294.19,1195.2,1,5.1,628.48,0,2.5634865613528106,0.00045170709933233785
421.58,1335.64,1,3,347.71500000000003,2138.25,1,3.3,564.07,1,5.0719909608617355,0.001001759768334987
378.04,2697.85,3,3,241.76,1383.68,0,6.6,1217.84,1,3.660141687119308,0.0011940834541342
288.46,2714.08,1,0,310.85,732.9,3,2.4,837.5,0,2.540733462499707,0.001069735902340122
133.87,2456.41,0,0,303.68,2229.1,3,6.5,926.98,1,16.651227560228012,0.0028189426732209096
351.02,2456.94,1,0,489.8,933.98,2,4.3,749.56,0,2.6607599948504363,0.0008691204919844556
397.23,2012.49,1,1,215.55,1368.93,2,5.0,1055.93,1,3.4461897780583097,0.0013208678131714365
522.85,1859.55,3,1,249.14,1014.46,1,7.3,889.68,0,1.9402505127617766,0.0009150584906752607
473.75,3735.95,3,1,415.35,1205.37,1,6.7,803.66,1,2.544316568985402,0.00045406923198114716
599.34,1982.18,3,0,306.12,1195.2,0,5.0,1042.66,0,1.9941935797011117,0.000877660109071092
502.865,1249.66,0,3,361.98,1202.62,2,3.3,847.86,1,2.391536448320395,0.0013492140922937888
375.25,3408.95,2,3,559.38,781.23,2,0.3,774.22,0,2.0818920164718984,0.0006052336327966614
502.865,1381.95,1,0,261.9,399.32,0,6.6,978.17,0,0.7940898492818182,0.0014075719368525231
795.58,2955.29,3,2,347.71500000000003,1548.62,2,5.5,1093.22,1,1.9465295514400869,0.000464968580545156
734.62,3080.86,3,0,347.71500000000003,1209.0,1,0.4,1032.21,1,1.6457488001177643,0.00045607193769936033
277.88,1250.79,2,3,417.05,1014.91,1,4.3,803.66,0,3.6523318104098244,0.00231222803413053
690.06,1720.45,3,3,274.39,1019.7,0,2.1,630.99,0,1.477697570099737,0.0005314881269012526
630.46,2353.05,2,1,498.46,1325.99,3,7.3,834.56,1,2.1032103209845143,0.0005625600298770324
641.55,470.2,2,0,347.71500000000003,964.03,3,4.1,865.82,0,1.5026576026395824,0.0028702153283769656
394.28,2206.93,3,3,271.92,1383.02,3,5.9,745.51,1,3.507710167705434,0.0008567619430423655
876.92,2397.5,1,1,347.71500000000003,1266.46,0,4.0,937.22,1,1.444213822877642,0.0004457824396933215
482.33,2987.8,1,2,586.89,605.05,0,4.5,300.74,0,1.2544315872031269,0.00020868700074704806
502.865,334.32,1,0,425.87,1035.23,0,6.6,803.66,0,2.0586638151658234,0.004780337785999721
409.99,1500.52,2,0,240.76,1118.96,1,3.6,1006.31,0,2.7292372319023093,0.0016357492731440674
348.17,2877.18,0,2,467.17,928.67,3,4.3,282.43,0,2.667288891424049,0.0002819372411953467
570.29,90.46,2,2,461.03,1399.82,3,7.3,1325.25,1,2.454575699125433,0.025688897925384785
564.87,1287.75,2,3,378.22,1325.61,2,4.5,976.72,1,2.3467523085532545,0.0013427340803206856
467.74,3596.53,0,3,502.23,1281.92,2,1.0,879.78,1,2.740667833825035,0.0005229809701600841
642.19,1691.98,1,0,292.77,931.04,4,4.9,746.76,0,1.449788980678787,0.0006872619235145867
495.73,2257.67,1,3,347.71500000000003,1313.25,0,5.0,373.19,1,2.6491234613776964,0.00033344509549992625
502.865,2152.34,2,0,369.28,408.39,0,2.3,933.91,0,0.8121264989186661,0.0008628647741223402
424.17,2116.42,3,0,296.89,981.12,4,6.5,812.62,0,2.313034813564495,0.0009052024083179177
278.73,2988.63,2,1,205.07,1070.06,4,9.1,585.29,0,3.8390555792682672,0.0007026114737576492
320.31,902.03,1,0,344.26,2129.04,0,4.3,688.32,1,6.64681069442694,0.0023823134877831373
372.52,1769.16,2,0,436.3,1511.12,2,5.6,752.5,1,4.056480080090195,0.0011417993682865217
349.64,1901.02,3,1,467.34,1408.49,3,8.3,1080.54,1,4.028400525443298,0.001625672468914299
607.75,1982.18,0,0,457.18,1246.24,3,9.2,607.44,1,2.050579974486549,0.0005042377189935154
177.46,1965.22,1,2,104.06,653.52,0,3.7,856.29,0,3.682632498442888,0.002455326322584314
502.865,2877.72,1,0,251.85,1091.03,1,4.0,736.59,0,2.1696279882348546,0.000509009483823123
448.19,1497.81,1,1,318.28,1393.89,3,4.0,869.38,1,3.11004254646372,0.0012950625860565434
691.85,1959.84,0,1,448.65,834.62,1,7.8,763.21,0,1.2063597426268737,0.000562874390268237
318.85,2068.89,2,1,347.71500000000003,1603.83,4,2.4,1007.32,1,5.0300453181732685,0.0015270161667814875
469.99,1178.9,3,2,347.71500000000003,1428.99,1,4.7,81.06,1,3.040468881455587,0.00014629888431170812
447.42,1138.66,1,2,223.36,916.6,2,7.4,1187.84,0,2.048634346952878,0.0023315701563753704
523.01,1622.99,0,1,360.93,1056.29,0,8.8,582.34,0,2.0196362972096846,0.000686042128153414
742.62,1426.39,1,3,324.26,1958.45,3,4.6,738.9,1,2.637216845261145,0.0006975586680802294
217.26,930.62,0,0,291.92,1246.6,3,5.7,1395.1,1,5.737825382591117,0.006900064997667606
375.83,487.99,0,2,290.85,2046.93,4,6.1,803.66,1,5.446425100539471,0.004381975919180178
126.69,293.92,0,0,350.27,1249.37,3,4.9,789.62,1,9.861629973823508,0.021205409552774248
608.51,1999.43,3,3,338.2,1432.69,2,4.8,803.66,1,2.3544230603536005,0.0006605389462698111
288.16,2721.82,2,0,259.42,748.55,0,4.4,1184.46,0,2.5976886938614414,0.00151017509018509
83.61,1639.99,3,2,232.48,1969.41,3,7.7,912.89,1,23.554715517914662,0.006657620356779911
403.15,3189.8,1,3,534.34,1253.04,4,5.3,591.75,1,3.1081234501271626,0.0004601592417665912
402.11,426.34,1,0,499.97,603.16,0,5.5,192.22,0,1.4999875282885895,0.001121237510346482
384.62,1949.18,1,2,295.53,1556.74,3,6.6,643.24,1,4.0474753250617415,0.000858003843221518
448.22,2679.69,1,0,451.53,643.21,4,4.1,996.22,0,1.435031871959487,0.0008294294843596797
629.1,2360.48,0,2,295.97,243.57,4,7.1,701.81,0,0.38717214453708243,0.0004726063383556367
739.01,1888.48,1,0,491.39,724.42,4,4.8,993.77,0,0.9802573580836882,0.0007120708003571634
500.04,2131.44,0,2,255.61,1054.86,2,5.7,597.56,0,2.1095511937134788,0.0005606652770131664
436.79,1918.98,1,3,163.82,1271.13,4,4.4,697.78,1,2.9101627118257585,0.0008324830160725086
892.95,1059.52,2,1,582.0,1360.26,3,7.1,773.47,1,1.5233327563320145,0.0008175365406731575
356.64,2224.81,1,1,309.45,1087.52,1,5.5,506.07,0,3.0493493985714055,0.0006378045511547169
530.47,2558.95,3,0,247.86,1290.52,1,4.8,1032.75,1,2.4327859740836244,0.000760803628937315
502.865,2320.39,0,1,219.71,368.96,3,4.6,723.25,0,0.7337157938270551,0.0006198349317116002
613.95,3062.91,3,0,258.84,1073.16,2,4.6,1089.36,0,1.7479599031197997,0.0005793008756838498
881.88,2872.78,1,1,294.06,1751.26,2,3.1,547.28,1,1.9858257134096962,0.00021602186708089374
702.87,1686.02,1,1,397.47,1195.2,1,6.6,1023.27,0,1.7004566747697774,0.0008634804568690761
647.69,2084.72,1,1,184.0,1657.34,0,2.5,911.59,1,2.5588475573368807,0.0006751256799589609
631.71,2180.21,1,0,143.88,1364.94,1,7.4,799.97,1,2.1607066191653352,0.0005808414775204893
304.33,1635.57,3,2,361.92,1195.2,4,5.5,697.83,0,3.927315613731292,0.0014019603590746776
384.62,2683.18,1,0,465.77,1129.13,1,3.4,674.56,0,2.9357026952393874,0.0006536404393158707
414.12,2455.81,0,1,248.11,793.77,3,5.7,710.29,0,1.9167632107417365,0.0006984168869340291
534.08,1871.71,1,2,333.13,1920.61,2,3.6,1046.69,1,3.596109129791246,0.0010470639308111053
249.78,3379.76,0,1,181.15,774.79,4,5.7,643.06,0,3.1018895387184906,0.0007617421251410197
399.05,3322.89,1,3,306.5,1402.1,3,2.3,1120.32,1,3.513594699571615,0.0008448873528318797
585.66,2662.58,1,1,265.2,1452.57,2,5.2,295.02,1,2.480227393364283,0.0001891922011593489
842.34,3049.59,3,0,403.3,1441.51,4,5.4,511.68,1,1.7113160753221255,0.00019919093160802
502.865,379.35,1,0,239.08,923.17,4,1.9,1073.73,0,1.8358207106117803,0.0056286415176544586
790.23,1760.26,1,3,218.37,1526.99,4,2.7,862.4,1,1.9323361308437275,0.0006199810489663795
800.8,1290.66,3,1,100.31,1026.4,1,4.6,803.66,0,1.281718265712809,0.0007775645240123027
663.15,1492.57,2,3,317.57,983.48,3,6.2,1270.41,0,1.4830430297362132,0.0012835045761497306
503.77,2641.7,0,2,128.21,1611.09,4,4.9,592.44,1,3.198066514519195,0.0004451727535314556
442.27,2002.7,2,1,368.97,1080.05,3,5.0,699.17,0,2.4420602247030043,0.0007893677990950559
860.19,2126.44,2,3,289.34,1047.72,0,9.9,1019.01,0,1.2180099603807304,0.0005570971329771463
622.12,2230.98,1,2,432.42,1346.64,3,6.1,989.43,1,2.1645984349546965,0.000712878035600988
594.52,3178.14,3,3,276.66,1115.1,2,2.6,983.7,0,1.8756307294013534,0.0005206227932242496
651.83,4009.25,0,0,365.07,1478.82,2,2.8,745.6,1,2.2687203370707034,0.0002853043654060482
814.8,2151.58,2,2,347.71500000000003,1798.75,4,4.2,1008.75,1,2.207596929214569,0.000575406851400408
525.62,1243.4,1,0,302.79,1004.23,0,6.7,823.83,0,1.9105627276252288,0.0012605348523410406
480.28,3278.83,0,1,350.77,1031.0,0,4.4,1190.99,0,2.146664401043883,0.0007563010667784807
652.01,1101.2,3,0,190.85,1145.87,0,4.6,913.99,0,1.7574423435615658,0.0012729782539944395
398.37,1633.89,1,0,418.54,1684.57,1,4.3,933.03,1,4.228656670214709,0.001433461943852454
722.86,2720.43,1,1,296.51,756.6,1,4.5,1218.25,0,1.0466756903594654,0.0006195047935827602
854.45,2417.02,2,0,403.38,869.93,1,4.8,632.81,0,1.018116905399767,0.0003064124697287365
502.865,1792.16,3,0,438.22,699.91,2,3.4,1013.0,0,1.3918447020205282,0.0011240386798322423
258.06,534.65,1,1,347.71500000000003,917.78,1,2.8,1170.61,0,3.5564596002301947,0.00848441622192286
463.9,988.4,1,1,262.05,1558.6,2,5.0,631.95,1,3.3597757413283955,0.001378242408197688
542.66,1498.95,1,3,145.28,1156.32,2,6.1,803.66,0,2.1308369489028682,0.000988001027112571
383.9,2954.19,1,1,453.22,1089.47,4,3.6,622.52,0,2.837900420997645,0.0005489044769235419
461.02,2789.1,1,3,303.68,460.76,0,5.9,876.65,0,0.999436011465099,0.0006817770612490097
101.25,1897.88,3,3,480.03,972.26,3,6.5,679.47,0,9.602566952832893,0.0035359531764208407
1051.93,1056.43,0,1,347.71500000000003,723.7,2,6.7,627.2,0,0.6879735278205439,0.0005643889251692498
230.83,2187.08,3,0,470.88,1773.6,4,2.2,956.31,1,7.683576325279368,0.0018942695426046089
835.54,2459.0,0,1,347.71500000000003,800.47,4,3.3,772.4,0,0.9580271326564004,0.00037593822846062095
869.34,2248.0,2,3,475.67,1678.07,2,2.1,730.33,1,1.9302804204306667,0.00037370866776723923
102.49,2370.07,3,0,106.68,1241.02,0,3.7,1379.38,1,12.1086923496251,0.005678599743867455
520.84,3160.74,1,2,261.82,1079.16,4,5.7,589.1,0,2.071960639122175,0.00035784579638212634
706.37,1533.12,1,2,279.03,1893.62,4,5.0,749.22,1,2.680776325710657,0.0006918325109229364
146.31,1337.44,3,2,513.22,1090.55,2,6.2,1264.7,0,7.453693701476747,0.006463075069443124
85.32,2366.71,2,2,491.59,1613.28,2,3.7,260.74,1,18.908577249346315,0.0012912542637914433
271.25,2413.56,1,0,543.9,1846.61,0,4.8,563.14,1,6.807778550865307,0.0008601783945155313
438.16,1663.39,3,2,364.9,1250.53,2,7.1,922.95,1,2.854048684178184,0.0012663430172451969
594.72,1714.38,1,0,448.44,945.25,3,4.3,835.13,0,1.5894033900086866,0.0008190953295354076
60.24,3195.95,1,2,386.17,1012.9,3,5.5,577.77,0,16.81440623930839,0.0030010280065924538
772.13,1995.55,1,1,423.62,1679.29,3,4.1,66.56,1,2.1748798495735193,4.319766506156331e-05
427.43,2923.12,1,2,215.51,1209.24,3,4.0,1047.53,1,2.8290947563555493,0.0008384068624443082
672.09,1811.22,1,3,376.13,409.27,2,5.8,1258.28,0,0.6089511730727852,0.0010336622478098985
634.51,3060.35,1,3,482.81,1138.12,0,9.3,1005.89,0,1.7936990466076335,0.0005180133135389271
441.01,1559.91,3,0,369.54,1245.72,3,5.7,172.44,1,2.824697788605751,0.00025066288547590134
369.87,2199.45,3,1,210.31,1503.59,1,3.1,790.53,1,4.065184955114366,0.0009717513547889802
414.15,2116.67,0,3,524.58,1096.49,3,5.7,539.75,0,2.647567242603713,0.0006157179727705429
218.51,1548.18,1,2,328.46,1423.93,3,4.1,909.87,1,6.516543567042993,0.0026895930632750854
568.35,944.6,1,0,218.13,1809.81,2,6.7,928.42,1,3.184322984352547,0.0017293411744762166
502.865,2227.0,2,2,310.82,1273.99,0,2.7,1184.84,1,2.53346320516514,0.0010580058795561422
648.42,2057.0,3,2,347.71500000000003,1051.42,0,8.6,960.53,0,1.6215107241986566,0.0007201454814826266
776.43,1308.89,3,1,251.05,1697.13,2,5.0,1164.28,1,2.1858119574744417,0.0011456500543622784
415.96,1982.18,1,0,225.31,1545.1,3,7.4,891.88,1,3.714539770301477,0.0010817122944379305
756.33,2473.15,1,3,301.85,1195.2,3,3.8,444.34,0,1.5802625628989653,0.0002375492293520001
450.19,429.9,3,0,261.98,738.15,2,5.1,394.64,0,1.639641004028499,0.0020390966608526736
515.09,2039.45,1,2,137.82,822.04,4,7.6,799.13,0,1.5959152459586625,0.0007607137281274796
536.77,2415.92,1,3,241.3,914.38,0,4.6,979.18,0,1.703485632515125,0.000755077883880448
426.64,2126.21,2,2,347.71500000000003,1575.89,1,4.1,348.18,1,3.6937229586132823,0.00038382750580073154
446.22,1982.18,3,0,367.16,1287.63,1,5.4,401.46,1,2.8856393060454644,0.0004538895234042615
484.58,2128.01,0,1,369.05,1773.53,2,7.5,466.1,1,3.659932236990131,0.0004520015799340223
343.02,1948.25,3,3,278.9,937.27,4,8.6,960.53,0,2.7324061940293225,0.0014372979498623244
330.61,1890.4,2,1,580.07,1257.37,0,0.5,1166.34,1,3.8031818818794987,0.0018661883585209475
234.36,1674.37,3,0,347.71500000000003,1846.82,4,6.6,917.72,1,7.880269334345906,0.00233870407855744
579.83,2606.34,3,1,297.99,585.39,3,5.0,513.36,0,1.0095890000588275,0.0003396958766714929
664.41,1571.36,1,1,376.21,1220.98,4,4.2,554.14,1,1.8376905549631923,0.0005307715624567902
508.12,25.8,0,0,273.5,1590.6,4,4.4,807.39,1,3.1303628447933,0.06158818000204723
858.91,3454.45,2,0,341.93,1836.32,2,2.7,608.12,1,2.137965536110122,0.0002049569816321238
687.51,1099.16,1,2,470.77,1648.88,1,4.5,466.94,1,2.398335989318905,0.0006179041955848132
436.46,1740.75,1,0,489.56,838.68,0,6.6,850.02,0,1.921550613537309,0.0011187892689348271
510.39,2270.42,2,3,289.97,881.21,0,6.8,1221.47,0,1.7265424141040693,0.0010540821145770332
701.96,1867.49,3,1,348.14,1001.72,4,5.1,964.85,0,1.427032859037084,0.0007360192124152989
512.89,1534.57,3,2,195.73,866.25,1,3.7,954.01,0,1.6889586131732222,0.0012121098814882481
513.57,2945.51,3,0,300.21,1582.16,0,4.9,572.88,1,3.080709483016736,0.00037870715686462404
265.98,1574.84,1,3,447.2,844.06,0,3.8,777.93,0,3.173396376667555,0.0018571847168840422
502.865,1345.26,1,2,267.62,1624.87,3,5.1,385.02,1,3.2312250160336267,0.0005691485730571099
223.44,3063.15,3,1,356.6,1608.79,4,2.1,1264.4,1,7.200098138198257,0.0018473760121572513
212.34,2215.44,1,2,235.92,1372.15,2,6.0,776.44,1,6.4620417037749975,0.0016505021531070874
316.12,1123.58,1,0,320.79,821.37,2,4.9,1041.39,0,2.5982853790242513,0.0029319558727774093
870.82,1914.93,1,2,490.53,1006.41,4,5.0,900.26,0,1.1557038061171792,0.0005398668443132869
582.59,1003.43,1,0,144.73,1766.08,4,5.0,803.66,1,3.031428568437004,0.001374745307756931
631.18,1612.66,1,0,327.89,754.77,3,5.0,605.11,0,1.19580783301423,0.0005944814219299177
610.01,2689.31,3,3,248.42,1529.07,1,2.0,861.15,1,2.506630997743791,0.0005249295056627433
379.87,506.77,1,0,274.56,668.88,1,5.5,787.07,0,1.7608128633265892,0.004088532599630642
494.5,1428.26,1,3,176.73,954.02,4,6.4,1027.95,0,1.9292618416731682,0.001455453790422393
555.8,2166.24,1,1,397.28,1643.38,4,7.3,981.02,1,2.9567829622745063,0.0008148032414971725
296.84,1165.94,1,0,347.71500000000003,948.31,1,5.2,1019.83,0,3.1946838972280056,0.0029466541020497458
283.79,1238.47,0,0,347.71500000000003,1454.76,3,5.0,997.66,1,5.126184674365387,0.00283857243495795
285.98,2376.04,1,0,195.49,1498.41,2,6.3,1041.57,1,5.239562023933072,0.001532847864369064
331.35,2290.49,1,3,436.72,1415.28,1,4.9,611.01,1,4.271253832163759,0.0008050687017842511
349.25,2988.65,1,0,191.49,1827.41,4,2.2,681.0,1,5.232383529495103,0.0006524325789367441
495.16,1982.18,0,3,443.31,1293.31,2,2.9,932.07,1,2.611903170451911,0.0009496419381429872
610.5,3191.29,1,2,380.57,726.77,2,7.0,962.09,0,1.190450430950853,0.0004938144123213206
832.25,2257.34,1,2,399.39,1290.5,4,8.8,803.66,1,1.5506157819090924,0.0004277810792963696
574.81,1551.51,1,1,309.98,1436.67,0,1.0,859.16,1,2.4993823611387707,0.0009633745192169595
315.52,818.46,1,2,368.48,1428.38,0,6.9,997.43,1,4.52706628654075,0.003862407341417407
549.88,1759.31,2,1,215.85,1283.02,0,5.0,646.66,1,2.3332726716143037,0.0006684450362902926
795.99,1804.74,3,1,403.98,1712.5,4,6.6,593.7,1,2.1514089102701175,0.000413280384707959
788.75,1700.14,1,3,453.69,2003.39,0,7.3,1186.83,1,2.5399555937882017,0.0008850431763575278
100.36,1243.59,1,0,328.45,604.29,3,5.6,1270.95,0,6.021222995095357,0.010183348147908828
579.84,1143.32,0,0,295.88,1172.72,0,3.9,1259.49,0,2.0224889275922853,0.0018998475422630718
330.03,963.11,2,1,343.05,1844.12,1,1.5,588.41,1,5.587734279073591,0.0018511888821842574
315.35,2964.8,1,0,244.8,797.12,1,5.5,979.22,0,2.5277310122806087,0.0010473504841346396
495.17,1815.58,1,3,432.43,1099.38,1,2.4,608.38,0,2.2202071567298676,0.0006767140813386483
928.79,2180.25,3,0,395.89,1195.2,4,6.1,200.46,0,1.2868355463900825,9.899286647236764e-05
581.65,1288.61,3,3,303.15,1403.81,1,6.3,947.57,1,2.413496047219186,0.001264235766583714
502.865,2403.59,1,0,368.06,753.91,4,5.3,1280.31,0,1.4992293856357195,0.0010592618711877098
362.37,2062.86,2,0,245.84,1149.33,0,5.0,875.25,0,3.171702868016037,0.001170873909376091
721.42,867.79,3,3,139.18,973.27,0,7.6,1158.77,0,1.3491031389606174,0.001850948876499862
725.21,1588.17,2,0,169.13,924.27,2,5.9,1054.16,0,1.274485993374526,0.0009152626938120597
588.0,2033.06,1,1,345.61,880.72,1,3.2,670.82,0,1.4978231037785188,0.0005611493709612658
849.92,3637.49,3,0,92.6,919.22,1,2.9,946.71,0,1.0815370731182103,0.0003062225068583833
276.07,3552.97,3,2,305.93,1046.97,3,3.1,678.72,0,3.7924075853078,0.0006919582491264327
551.51,2427.6,3,0,536.15,1155.26,3,2.6,810.33,0,2.094721725903035,0.0006052452605403548
585.44,2314.65,3,2,347.71500000000003,882.71,2,3.1,1076.4,0,1.5077719064674107,0.0007943391478132856
125.84,1586.86,2,3,222.08,760.53,3,5.4,1085.83,0,6.043626347454994,0.005437565654841332
612.78,2142.2,1,2,279.95,490.49,0,5.4,1070.71,0,0.8004340742120489,0.000815656425088511
349.21,653.87,0,2,347.71500000000003,1360.0,2,5.9,803.66,1,3.8945046277453508,0.003519607781614667
334.48,2144.85,1,0,347.71500000000003,865.52,4,5.0,679.0,0,2.5876583775514717,0.0009464609377708589
691.06,3081.76,1,1,443.98,1725.39,0,6.5,676.27,1,2.496729625550175,0.00031754520003975215
387.15,2974.56,1,1,347.71500000000003,1154.54,2,3.8,558.09,0,2.982151543790481,0.0004846210158889853
361.62,1430.26,1,0,520.33,378.61,0,3.4,664.48,0,1.0469829918980424,0.0012847377311112974
795.31,2183.2,1,1,295.04,1649.37,2,4.5,1018.0,1,2.0738705401180604,0.0005862971892547246
559.75,1693.75,2,3,604.52,1674.97,2,2.6,659.23,1,2.9923536758847047,0.0006953341386846558
286.49,1751.75,3,3,347.71500000000003,941.5,2,4.2,985.02,0,3.2863275058002897,0.0019627430805689676
674.88,3139.6,1,2,540.74,728.57,2,6.0,758.73,0,1.0795548678349505,0.0003580852051516968
636.38,1851.32,3,0,479.03,1135.18,2,5.2,930.47,0,1.7838083883244542,0.0007897767783137734
121.28,2088.43,1,0,596.25,1384.86,0,6.8,803.66,1,11.418699586189017,0.003172950095815428
332.97,2795.56,0,3,351.96,571.11,4,3.9,803.66,0,1.7151995160164726,0.0008633729327165593
458.38,1448.89,3,0,348.76,983.35,2,3.5,157.46,0,2.145272434546175,0.00023708778093665356
375.37,902.66,2,2,476.81,949.69,0,3.0,1049.68,0,2.5300103223483412,0.0030979411563461213
426.59,1291.8,0,0,419.67,2046.72,3,4.9,1254.62,1,4.797862003378842,0.00227670234851157
800.27,2865.59,1,0,119.27,1527.44,1,7.8,410.31,1,1.90865580480768,0.0001789210804294737
705.83,2700.84,3,0,271.7,1756.58,3,9.2,477.65,1,2.4886728746486706,0.0002505594642675456
393.95,1473.73,3,0,368.17,1126.58,2,4.4,822.34,0,2.859702935405434,0.0014164210959079237
449.49,2695.32,1,2,199.58,1311.19,1,3.2,1034.6,1,2.917061493758226,0.0008539690006316456
664.38,1131.34,2,2,240.74,1378.27,1,8.2,963.02,1,2.074520574452564,0.0012812256184032548
371.7,1666.7,1,1,397.51,1088.26,2,2.7,472.94,0,2.9277911507185594,0.0007634068464593032
239.11,1128.29,3,2,361.05,1711.31,2,3.2,719.09,1,7.15699857149435,0.002665414591007394
406.16,202.49,2,0,347.71500000000003,1835.38,3,5.0,574.27,1,4.5188594514757865,0.006982571611297507
502.6,1712.19,3,1,380.45,1662.9,2,3.6,330.13,1,3.308595238587441,0.00038362822412535316
715.74,665.12,2,1,136.32,1113.27,2,6.2,412.93,0,1.5554111611002437,0.000867403439756171
463.92,1466.52,1,2,318.09,1832.14,2,4.9,918.34,1,3.9492584077155892,0.0013498092977984337
804.26,2194.4,3,3,510.11,1675.86,0,6.1,572.91,1,2.0837291164085108,0.0003246191518298229
529.36,875.55,0,3,232.61,988.94,1,8.0,953.38,0,1.8681804090188077,0.0020569984433960837
440.92,1878.96,1,2,315.42,1095.11,1,4.6,803.66,0,2.4836931306429024,0.0009700520091639329
398.0,1321.26,1,1,286.71,1765.64,2,6.5,1086.88,1,4.436281295570822,0.002066856085331315
462.87,2323.44,3,1,421.89,1865.59,0,2.6,989.16,1,4.030483634055272,0.0009197632443852261
683.82,2652.4,0,1,403.39,1845.15,2,5.3,1026.9,1,2.698297758206871,0.0005661706290772517
224.14,2161.86,1,0,522.37,349.27,4,4.1,617.5,0,1.5582670849349922,0.0012743538292991484
438.16,2442.52,2,2,431.88,1924.62,0,10.0,819.64,1,4.392504920748016,0.0007658651154414989
345.43,2441.18,0,1,347.71500000000003,1393.84,1,3.4,949.07,1,4.035086586715497,0.0011254815753162996
